id,city,state,country,continent,conference,year,footprint
14055,Aarhus,,Denmark,EU,ICFP,12,87.3019
14056,Garching bei Muenchen,,Germany,EU,SPLASH,14,2555.9881
14056,Garching,,Germany,EU,SPLASH,15,2029.206
14057,Poznan,,Poland,EU,ICFP,17,411.1572
14058,Arlington,MA,USA,NA,ICFP,13,5.666
14059,Quebec,QC,Canada,NA,POPL,13,1870.1415
14060,Bellevue,WA,USA,NA,ICFP,15,108.4164
14061,Mission,BC,Canada,NA,ICFP,15,33.956
14062,Santiago,,Chile,SA,SPLASH,14,2992.7785
14063,Trenton,NJ,USA,NA,ICFP,13,217.0523
14064,Darmstadt,,Germany,EU,PLDI,17,352.9132
14065,Darmstadt,,Germany,EU,PLDI,17,352.9132
14065,Darmstadt,,Germany,EU,POPL,18,2742.3986
14066,Yugawara,,Japan,AS,ICFP,16,168.565
14066,Yugawara,,Japan,AS,ICFP,17,2827.2608
14066,Yugawara,,Japan,AS,ICFP,18,3051.5748
14067,Isla Vista,CA,USA,NA,PLDI,13,488.4034
14067,Santa Barbara,CA,USA,NA,POPL,14,168.1918
14067,Isla Vista,CA,USA,NA,SPLASH,12,285.9853
14067,Santa Barbara,CA,USA,NA,SPLASH,13,997.4873
14068,Chiba City,,Japan,AS,POPL,17,2865.2028
14069,Bloomington,IN,USA,NA,ICFP,18,180.5806
14069,Bloomington,IN,USA,NA,POPL,15,3878.1836
14070,Kaiserslautern,,Germany,EU,SPLASH,9,2610.2242
14071,Dresden,,Germany,EU,SPLASH,15,2020.8956
14071,Dresden,,Germany,EU,SPLASH,16,350.3156
14072,Garching b. München,,Germany,EU,SPLASH,10,2690.7126
14073,Seattle,WA,USA,NA,ICFP,13,1177.3055
14073,Seattle,WA,USA,NA,ICFP,18,915.9181
14074,London,,United Kingdom,EU,ICFP,14,343.2042
14074,London,,United Kingdom,EU,ICFP,17,46.1546
14075,Mangalore,,India,AS,POPL,17,2248.0493
14076,Natal,,Brazil,SA,SPLASH,9,2922.6696
14077,Bloomington,IN,USA,NA,ICFP,13,445.9807
14077,Indianapolis,IN,USA,NA,SPLASH,13,0.0
14078,West Lafayette,IN,USA,NA,ICFP,15,987.9463
14078,West Lafayette,IN,USA,NA,PLDI,13,964.5727
14078,West Lafayette,IN,USA,NA,PLDI,14,1776.0213
14078,West Lafayette,IN,USA,NA,PLDI,15,972.7063
14078,West Lafayette,IN,USA,NA,PLDI,16,977.0237
14078,West Lafayette,IN,USA,NA,PLDI,17,2094.8191
14078,West Lafayette,IN,USA,NA,PLDI,18,330.3438
14078,West Lafayette,IN,USA,NA,POPL,11,493.2685
14078,West Lafayette,IN,USA,NA,SPLASH,12,769.5562
14078,W. Lafayette,IN,USA,NA,SPLASH,13,420.0417
14078,West Lafayette,IN,USA,NA,SPLASH,15,326.767
14078,West Lafayette,IN,USA,NA,SPLASH,17,987.9463
14079,Lawrence,KS,USA,NA,PLDI,14,1951.2498
14079,Lawrence,KS,USA,NA,SPLASH,15,434.1947
14080,Elkton,MD,USA,NA,SPLASH,12,1072.613
14081,Philadelphia,PA,USA,NA,PLDI,18,0.0
14081,Atlanta,GA,USA,NA,POPL,16,380.4126
14081,Atlanta,GA,USA,NA,SPLASH,16,2076.9068
14082,Solna,,Sweden,EU,ICFP,12,292.1313
14083,Moscow,,Russia,EU,ICFP,18,2478.3414
14084,Pittsburgh,PA,USA,NA,POPL,17,1841.7162
14085,Hyderabad,,India,AS,POPL,15,344.6195
14086,New Delhi,,India,AS,POPL,15,379.4104
14087,Kanpur,,India,AS,SPLASH,10,3641.7984
14088,Singapore,,Singapore,AS,SPLASH,14,3846.5007
14089,San Jose,CA,USA,NA,SPLASH,10,171.19
14090,New York,,USA,NA,ICFP,15,1149.0179
14090,New York,NY,USA,NA,ICFP,18,464.2426
14091,Cambridge,,United Kingdom,EU,ICFP,14,321.3501
14091,Sydney,,Australia,OC,ICFP,16,2276.8115
14091,Sydney,,Australia,OC,ICFP,17,5002.312
14091,Cambridge,,United Kingdom,EU,POPL,14,2584.6548
14092,Mumbai,,India,AS,SPLASH,15,3770.4968
14093,Pune-india,,India,AS,POPL,15,66.5611
14094,W. Lafayette,IN,USA,NA,SPLASH,13,420.0417
14095,Montreal,QC,Canada,NA,PLDI,13,1215.7527
14095,Montreal,QC,Canada,NA,SPLASH,14,1107.7312
14096,Canberra,,Australia,OC,SPLASH,10,3662.5105
14096,Canberra,,Australia,OC,SPLASH,12,3760.7896
14097,Patna,,India,AS,POPL,15,479.6461
14098,Lausanne,,Switzerland,EU,PLDI,9,393.7894
14098,Lausanne,,Switzerland,EU,POPL,11,2531.6644
14098,Lausanne,,Switzerland,EU,POPL,12,1872.954
14098,Lausanne,,Switzerland,EU,POPL,13,387.7897
14098,Lausanne,,Switzerland,EU,POPL,17,230.3779
14098,Lausanne,,Switzerland,EU,SPLASH,15,1960.3454
14099,Garching,,Germany,EU,POPL,15,1857.5641
14100,Hoover,AL,USA,NA,SPLASH,12,745.065
14101,Tokyo,,Japan,AS,PLDI,17,3063.6629
14102,College Park,MD,USA,NA,POPL,18,1088.4184
14103,Potsdam,,Germany,EU,SPLASH,9,2598.2375
14104,Potsdam,,Germany,EU,SPLASH,12,2692.5809
14105,Taipei,,Taiwan,AS,PLDI,16,3168.7118
14106,Bloomington,IN,USA,NA,ICFP,10,282.4785
14106,Bloomington,IN,USA,NA,ICFP,12,2064.8419
14106,Bloomington,IN,USA,NA,ICFP,13,445.9807
14106,Santa Clara,CA,USA,NA,ICFP,16,2553.7558
14106,Santa Cruz,CA,USA,NA,ICFP,18,922.7666
14106,Bloomington,IN,USA,NA,PLDI,14,1799.4898
14106,Santa Clara,CA,USA,NA,PLDI,16,213.9799
14106,Santa Cruz,CA,USA,NA,PLDI,18,1190.7317
14106,Bloomington,IN,USA,NA,POPL,12,323.4059
14106,Bloomington,IN,USA,NA,POPL,13,2312.2048
14106,Bloomington,IN,USA,NA,POPL,14,937.7314
14106,Santa Clara,CA,USA,NA,POPL,16,1117.8603
14106,Santa Clara,CA,USA,NA,SPLASH,14,300.1521
14106,Santa Clara,CA,USA,NA,SPLASH,15,1195.5663
14106,Santa Clara,CA,USA,NA,SPLASH,17,437.3431
14107,Lausanne,,Switzerland,EU,PLDI,13,2483.3769
14107,Kovacica,,Serbia,EU,PLDI,17,512.1189
14107,Lausanne,,Switzerland,EU,SPLASH,13,2094.291
14107,Cambridge,MA,USA,NA,SPLASH,15,430.9727
14107,Kovacica,,Serbia,EU,SPLASH,16,464.1763
14108,Yokohama,,Japan,AS,ICFP,16,200.8576
14108,Yokohama,,Japan,AS,POPL,11,3106.4432
14108,Yokohama,,Japan,AS,POPL,13,2904.947
14108,Yokohama,,Japan,AS,SPLASH,12,2793.6607
14108,Yokohama,,Japan,AS,SPLASH,16,2740.1157
14108,Yokohama,,Japan,AS,SPLASH,17,2229.5644
14109,Pittsburgh,PA,USA,NA,PLDI,14,1655.8073
14109,Pittsburgh,PA,USA,NA,POPL,13,2156.2931
14109,Pittsburgh,PA,USA,NA,SPLASH,13,295.6743
14109,Pittsburgh,PA,USA,NA,SPLASH,14,1150.2688
14109,Pittsburgh,PA,USA,NA,SPLASH,15,0.0
14110,Kaiserslautern,,Germany,EU,SPLASH,12,2679.065
14111,Tokyo,,Japan,AS,SPLASH,10,2457.8044
14112,Philadelphia,PA,USA,NA,ICFP,17,1653.1506
14112,Istanbul,,Turkey,AS,PLDI,14,943.424
14112,Philadelphia,PA,USA,NA,PLDI,18,0.0
14113,Kanpur,,India,AS,ICFP,16,1564.7245
14114,Fukuoka,,Japan,AS,POPL,9,3528.8006
14114,"Nishi-sonogi-gun, Nagasaki",,Japan,AS,POPL,17,2809.7955
14115,Blacksburg,VA,USA,NA,PLDI,15,1191.1599
14116,Lexington,MA,USA,NA,PLDI,16,1251.9978
14117,Risskov,,Denmark,EU,POPL,18,2608.3385
14118,Oxford,,United Kingdom,EU,POPL,15,2136.3836
14119,Conway,AR,USA,NA,ICFP,16,3170.6907
14120,Suwon-si,,South Korea,AS,POPL,11,3287.2321
14121,W. Lafayette,IN,USA,NA,SPLASH,13,420.0417
14122,Christiansburg,VA,USA,NA,SPLASH,13,323.7203
14122,Logan,UT,USA,NA,SPLASH,15,879.2884
14123,Sydney,,Australia,OC,ICFP,15,3663.8554
14123,Sydney,NB,Australia,OC,ICFP,16,2276.8115
14123,Sydney,,Australia,OC,ICFP,17,5002.312
14124,Edinburgh,,United Kingdom,EU,PLDI,14,0.0
14125,Scarborough,ME,USA,NA,ICFP,15,1179.7842
14126,Fisciano,,Italy,EU,POPL,16,2533.225
14127,Prague,,Czech Republic,EU,POPL,17,292.0238
14128,Boston,MA,USA,NA,ICFP,13,0.0
14128,Enfield,CT,USA,NA,POPL,13,1976.702
14128,College Park,MD,USA,NA,SPLASH,15,171.8253
14129,Orlando,FL,USA,NA,SPLASH,13,435.9829
14130,Santiago,,Chile,SA,POPL,18,2634.6899
14131,Lewis Center,OH,USA,NA,SPLASH,12,874.2504
14131,Lewis Center,OH,USA,NA,SPLASH,13,152.1724
14132,Somerville,MA,USA,NA,POPL,16,637.4033
14133,Medford,MA,USA,NA,SPLASH,16,1635.1909
14134,Braunschweig,,Germany,EU,SPLASH,16,214.2538
14135,Koblenz,,Germany,EU,SPLASH,13,2047.7731
14135,Koblenz,,Germany,EU,SPLASH,16,163.0287
14135,London,,United Kingdom,EU,SPLASH,17,2232.0541
14136,Ann Arbor,MI,USA,NA,POPL,9,381.3336
14137,Genova,,Italy,EU,POPL,9,2231.2427
14138,Livermore,CA,USA,NA,PLDI,14,2384.5214
14139,Kaiserslautern,,Germany,EU,PLDI,17,328.9202
14139,Tel-Aviv,,Israel,AS,POPL,14,3596.7602
14139,Kaiserslautern,,Germany,EU,POPL,15,1945.2872
14139,Kaiserslautern,,Germany,EU,POPL,16,2274.3067
14139,Saarbrücken,,Germany,EU,POPL,17,191.3161
14139,Tel Aviv,,Israel,AS,POPL,18,3569.3853
14140,Redmond,WA,USA,NA,PLDI,13,9.7664
14140,Redmond,WA,USA,NA,PLDI,14,2112.2599
14140,Redmond,MA,USA,NA,PLDI,15,524.2767
14140,Redmond,WA,USA,NA,POPL,9,1131.2201
14140,Redmond,WA,USA,NA,POPL,11,937.6315
14140,Redmond,WA,USA,NA,POPL,12,1119.1093
14140,Redmond,WA,USA,NA,POPL,18,510.6916
14141,Vancouver,BC,Canada,NA,SPLASH,17,0.0
14142,New York,NY,USA,NA,ICFP,15,1149.0179
14143,Brooklyn,NY,USA,NA,ICFP,15,1151.2929
14143,New York,NY,USA,NA,ICFP,18,464.2426
14143,New York,NY,USA,NA,PLDI,18,72.313
14143,Brooklyn,NY,USA,NA,POPL,16,540.5246
14144,Lafayette,LA,USA,NA,POPL,13,2614.5318
14144,Lafayette,LA,USA,NA,POPL,14,792.171
14144,Lafayette,LA,USA,NA,POPL,15,4202.2703
14145,Albuquerque,NM,USA,NA,POPL,14,332.3156
14146,Bangalore,,India,AS,PLDI,15,3878.9025
14146,Bangalore,,India,AS,PLDI,17,2306.2657
14146,Bangalore,,India,AS,POPL,12,3964.7492
14146,Bangalore,,India,AS,POPL,15,278.0807
14147,Waterloo,ON,Canada,NA,PLDI,13,1078.8009
14147,Waterloo,ON,Canada,NA,PLDI,14,1593.9873
14147,Waterloo,ON,Canada,NA,PLDI,15,1100.0833
14147,Waterloo,ON,Canada,NA,SPLASH,10,1084.3343
14147,Waterloo,ON,Canada,NA,SPLASH,13,352.0089
14147,Waterloo,ON,Canada,NA,SPLASH,14,1100.0833
14147,Waterloo,ON,Canada,NA,SPLASH,15,187.6044
14147,Waterloo,ON,Canada,NA,SPLASH,16,1782.5927
14147,Waterloo,ON,Canada,NA,SPLASH,17,1091.1291
14148,Champaign,IL,USA,NA,POPL,18,903.3965
14149,Montreal,QC,Canada,NA,SPLASH,13,399.4579
14150,Canterbury,,United Kingdom,EU,ICFP,14,330.9272
14151,Koblenz,,Germany,EU,ICFP,14,286.215
14152,Münster,,Germany,EU,POPL,11,2458.7825
14152,Garching,,Germany,EU,POPL,16,2366.2597
14152,Blacksburg,VA,USA,NA,POPL,18,1129.456
14153,Philadelphia,PA,USA,NA,ICFP,17,1653.1506
14153,College Park,MD,USA,NA,ICFP,18,380.123
14153,Philadelphia,PA,USA,NA,PLDI,18,0.0
14153,Philadelphia,PA,USA,NA,POPL,14,1120.9563
14153,Philadelphia,PA,USA,NA,POPL,16,501.1362
14153,Philadelphia,PA,USA,NA,POPL,17,1755.8954
14153,Philadelphia,PA,USA,NA,POPL,18,1130.6613
14154,Sacramento,CA,USA,NA,SPLASH,10,102.645
14155,Homer,AK,USA,NA,ICFP,15,710.2513
14156,Stavanger,,Norway,EU,SPLASH,9,2346.068
14156,Stavanger,,Norway,EU,SPLASH,10,2345.2318
14157,London,,United Kingdom,EU,SPLASH,15,1759.6982
14158,Minato-ku,,Japan,AS,ICFP,11,3.221
14158,Tokyo,,Japan,AS,ICFP,12,2557.0278
14158,Vancouver,BC,Canada,NA,ICFP,15,0.0
14159,Vancouver,BC,Canada,NA,ICFP,16,2318.0952
14159,Brooklyn,NY,USA,NA,ICFP,17,1615.2963
14160,London,,United Kingdom,EU,POPL,15,2113.3695
14160,London,,United Kingdom,EU,POPL,17,191.7797
14161,Vienna,,Austria,EU,SPLASH,9,2750.3716
14161,Vienna,,Austria,EU,SPLASH,10,2749.5037
14161,Wien,,Austria,EU,SPLASH,13,2243.0267
14162,Aliso Viejo,CA,USA,NA,POPL,18,40.2158
14163,Aliso Viejo,CA,USA,NA,POPL,18,40.2158
14164,Tallahassee,FL,USA,NA,POPL,16,186.2507
14165,Meudon-La-Foret,,France,EU,SPLASH,14,2428.0145
14166,Gothenburg,,Sweden,EU,SPLASH,10,2444.7042
14167,Stonington,CT,USA,NA,SPLASH,9,1179.128
14168,London,,United Kingdom,EU,POPL,13,474.3793
14169,Paris,,France,EU,ICFP,17,229.6639
14169,Bourg La Reine,,France,EU,POPL,17,4.7898
14170,Lugano 4,,Switzerland,EU,SPLASH,15,2014.9898
14170,Lugano,,Switzerland,EU,SPLASH,17,2489.006
14171,Zaragoza,,Spain,EU,SPLASH,17,2484.5329
14172,Cambridge,MA,USA,NA,ICFP,13,2.3437
14173,Montreal,QC,Canada,NA,SPLASH,9,1116.0542
14174,Grigny,,France,EU,ICFP,12,344.7047
14174,Grigny,,France,EU,ICFP,13,1631.3726
14174,Grigny,,France,EU,ICFP,14,393.1682
14175,Rennes,,France,EU,POPL,13,432.9924
14176,Aguascalientes,,Mexico,NA,SPLASH,9,847.7998
14177,Richmond,BC,Canada,NA,SPLASH,17,4.9861
14178,Santiago,,Chile,SA,ICFP,15,3090.338
14179,Muncie,IN,USA,NA,SPLASH,9,966.5565
14180,Austin,TX,USA,NA,PLDI,13,940.5824
14181,Barcelona,,Spain,EU,POPL,13,285.132
14182,Arlington,MA,USA,NA,POPL,11,899.2434
14183,Sandnes,,Norway,EU,ICFP,12,302.4237
14184,Rochester,NY,USA,NA,ICFP,13,303.0279
14185,Irvine,CA,USA,NA,PLDI,13,525.9107
14186,Næstved,,Denmark,EU,ICFP,17,311.8797
14187,Seattle,WA,USA,NA,SPLASH,14,129.8582
14187,Seattle,WA,USA,NA,SPLASH,15,1135.8258
14188,Redmond,WA,USA,NA,PLDI,13,9.7664
14188,Lausanne,,Switzerland,EU,PLDI,14,413.1582
14188,Lausanne,,Switzerland,EU,PLDI,15,2544.4642
14188,Lausanne,,Switzerland,EU,PLDI,16,2805.8198
14188,Lausanne,,Switzerland,EU,PLDI,17,375.141
14188,Lausanne,,Switzerland,EU,PLDI,18,1872.954
14188,Lausanne,,Switzerland,EU,SPLASH,17,2447.971
14189,Montréal,QC,Canada,NA,ICFP,17,1512.9504
14190,London,,United Kingdom,EU,PLDI,15,2327.4643
14191,San Francisco,CA,USA,NA,POPL,16,1130.9768
14191,Menlo Park,CA,USA,NA,POPL,17,2640.0992
14192,Fairfield,CT,USA,NA,POPL,11,824.4932
14192,Fairfield,CT,USA,NA,POPL,12,109.8723
14192,Geneva,NY,USA,NA,SPLASH,13,277.823
14192,Geneva,NY,USA,NA,SPLASH,14,1193.4661
14193,Boulogne Billancourt,,France,EU,POPL,17,4.5366
14194,Jersey City,NJ,USA,NA,ICFP,13,172.822
14195,Toulouse,,France,EU,SPLASH,15,1899.0756
14196,Irvine,CA,USA,NA,SPLASH,14,455.4804
14197,Fairfax,VA,USA,NA,SPLASH,15,156.1683
14197,Fairfax,VA,USA,NA,SPLASH,16,1825.5728
14198,Pittsburgh,PA,USA,NA,SPLASH,9,1113.516
14198,Pittsburgh,PA,USA,NA,SPLASH,10,1111.7895
14199,Los Gatos,CA,USA,NA,SPLASH,17,441.9685
14200,Chicago,IL,USA,NA,ICFP,15,943.9574
14201,Portland,OR,USA,NA,ICFP,10,1115.6846
14201,Portland,OR,USA,NA,ICFP,11,2292.839
14201,Portland,OR,USA,NA,ICFP,12,2357.5056
14201,Portland,OR,USA,NA,ICFP,13,1199.666
14201,Arlington,VA,USA,NA,ICFP,14,1881.4732
14201,Beaverton,OR,USA,NA,ICFP,15,233.4971
14201,Arlington,VA,USA,NA,ICFP,16,3283.1723
14201,Lake Oswego,OR,USA,NA,ICFP,17,2309.5346
14201,Lake Oswego,OR,USA,NA,ICFP,18,915.084
14201,Beaverton,OR,USA,NA,POPL,11,910.2779
14201,Portland,OR,USA,NA,POPL,13,2745.1324
14201,Arlington,VA,USA,NA,POPL,16,441.1233
14202,Beaverton,OR,USA,NA,ICFP,15,233.4971
14203,Pittsburgh,PA,USA,NA,POPL,17,1841.7162
14204,Louvain-La-Neuve,,Belgium,EU,PLDI,17,346.1506
14204,Mont Saint Guibert,,Belgium,EU,SPLASH,15,1860.4179
14204,Mont Saint Guibert,,Belgium,EU,SPLASH,16,108.4068
14204,Mont-Saint-Guibert,,Belgium,EU,SPLASH,17,2310.9229
14205,Montbonnot,,France,EU,POPL,17,268.0904
14206,Rousson,,France,EU,ICFP,17,307.603
14207,Dexter,MI,USA,NA,PLDI,15,1024.6132
14207,Dexter,MI,USA,NA,PLDI,16,1064.1103
14208,Rochester,NY,USA,NA,POPL,16,583.1908
14209,Paris,,France,EU,POPL,9,2040.5278
14210,Montreal,QC,Canada,NA,POPL,13,1937.8585
14210,Montreal,QC,Canada,NA,POPL,14,1165.43
14210,Montreal,QC,Canada,NA,SPLASH,13,399.4579
14210,Montreal,QC,Canada,NA,SPLASH,14,1107.7312
14211,Calgary,AB,Canada,NA,PLDI,16,627.9108
14211,Calgary,AB,Canada,NA,SPLASH,15,947.3346
14211,Calgary,AB,Canada,NA,SPLASH,17,376.4522
14212,Houston,TX,USA,NA,ICFP,10,664.7553
14213,Paris,,France,EU,PLDI,14,288.752
14213,Copenhagen,,Denmark,EU,POPL,9,2156.0576
14213,Paris,,France,EU,POPL,14,2691.7855
14213,Paris,,France,EU,POPL,17,0.0
14213,Paris,,France,EU,SPLASH,12,2601.9629
14213,Paris,,France,EU,SPLASH,13,1974.545
14213,Paris,,France,EU,SPLASH,14,2427.788
14213,Paris,,France,EU,SPLASH,16,240.1236
14214,Wollstonecraft,,Australia,OC,ICFP,14,4690.0213
14214,Wollstonecraft,NB,Australia,OC,ICFP,15,3663.3826
14214,Wollstonecraft,,Australia,OC,ICFP,16,2275.5908
14214,Wollstonecraft,,Australia,OC,ICFP,17,5001.1285
14215,Cambridge,,United Kingdom,EU,ICFP,16,2777.4719
14216,Baltimore,MD,USA,NA,SPLASH,9,1216.1074
14217,Chicago,IL,USA,NA,POPL,18,926.7179
14218,Pune,,India,AS,POPL,15,66.5611
14219,Hillsboro,OR,USA,NA,PLDI,15,13.6544
14220,Sycamore,OH,USA,NA,SPLASH,15,152.8162
14221,Geneva,,Switzerland,EU,SPLASH,9,2670.3768
14221,Geneva,,Switzerland,EU,SPLASH,10,2669.3616
14222,Oakland,CA,USA,NA,SPLASH,10,162.3924
14223,"Ann Arbor, MI",MI,USA,NA,SPLASH,9,1000.8051
14224,Northfield,IL,USA,NA,ICFP,13,455.3374
14224,Urbana,IL,USA,NA,POPL,12,367.2159
14225,Chicago,IL,USA,NA,ICFP,18,233.1415
14225,Lowell,MA,USA,NA,SPLASH,17,1174.8442
14226,Cambridge,MA,USA,NA,ICFP,13,2.3437
14227,Vienna,,Austria,EU,POPL,17,342.2111
14228,Singapore,,Singapore,AS,POPL,15,1147.1294
14229,Amsterdam,,Netherlands,EU,SPLASH,16,0.0
14230,Rochester,NY,USA,NA,ICFP,15,1162.36
14230,Rochester,NY,USA,NA,POPL,14,1197.001
14231,Singapore,,Singapore,AS,POPL,13,2943.2274
14232,Las Cruces,NM,USA,NA,POPL,14,322.3558
14233,Singapore,,Singapore,AS,PLDI,15,3846.5007
14233,Singapore,,Singapore,AS,POPL,13,2943.2274
14233,Houston,TX,USA,NA,POPL,18,729.7702
14234,Seattle,WA,USA,NA,PLDI,13,0.0
14234,Davis,CA,USA,NA,PLDI,14,2360.0681
14234,Redmond,WA,USA,NA,SPLASH,15,1130.5052
14235,Rennes,,France,EU,ICFP,18,2010.2948
14236,Orsay,,France,EU,ICFP,10,1796.6771
14236,Orsay,,France,EU,ICFP,11,2863.9639
14236,Palaiseau,,France,EU,ICFP,12,345.0018
14236,Le Chesnay,,France,EU,ICFP,13,1623.8891
14236,Paris,,France,EU,ICFP,15,2332.7907
14236,Paris,,France,EU,ICFP,16,2838.6948
14236,Paris,,France,EU,ICFP,17,229.6639
14237,Houilles,,France,EU,ICFP,10,1794.0396
14238,Gif-sur-yvette,,France,EU,POPL,17,13.7481
14239,Oswego,NY,USA,NA,PLDI,17,1826.7753
14239,Oswego,NY,USA,NA,PLDI,18,216.575
14239,Oswego,NY,USA,NA,SPLASH,9,1191.931
14239,Oswego,NY,USA,NA,SPLASH,10,1190.243
14239,Oswego,NY,USA,NA,SPLASH,12,1073.3818
14239,Oswego,NY,USA,NA,SPLASH,13,298.0002
14239,Oswego,NY,USA,NA,SPLASH,14,1201.7514
14239,Oswego,NY,USA,NA,SPLASH,15,243.3245
14240,Edinburgh,,United Kingdom,EU,PLDI,14,0.0
14241,Seattle,WA,USA,NA,POPL,14,564.46
14242,Oviedo,FL,USA,NA,SPLASH,9,1094.1624
14242,Orlando,FL,USA,NA,SPLASH,10,1090.4607
14242,Oviedo,FL,USA,NA,SPLASH,12,948.1295
14242,Orlando,FL,USA,NA,SPLASH,13,435.9829
14242,Orlando,FL,USA,NA,SPLASH,14,1194.6942
14242,Oviedo,FL,USA,NA,SPLASH,15,432.5708
14243,Victoria,BC,Canada,NA,ICFP,16,2327.6728
14244,Seattle,WA,USA,NA,SPLASH,13,994.5828
14244,Seattle,WA,USA,NA,SPLASH,14,129.8582
14244,Seattle,WA,USA,NA,SPLASH,17,106.8909
14245,Brookline,MA,USA,NA,ICFP,13,3.2669
14246,Gif-sur-yvette,,France,EU,POPL,17,13.7481
14247,Garching,,Germany,EU,POPL,13,395.5026
14248,Singapore,,Singapore,AS,POPL,18,4149.1575
14249,Gwangju,,South Korea,AS,PLDI,13,2509.6623
14249,Gwangju,,South Korea,AS,PLDI,15,2545.7504
14249,Austin,TX,USA,NA,SPLASH,9,744.4936
14249,Austin,TX,USA,NA,SPLASH,10,742.9348
14249,Gwangju,,South Korea,AS,SPLASH,13,3241.6699
14249,Gwangju,,South Korea,AS,SPLASH,14,2545.7504
14250,Gwangju,,South Korea,AS,PLDI,16,2835.3681
14250,Gwangju,,South Korea,AS,PLDI,17,2886.0169
14250,Austin,TX,USA,NA,POPL,11,0.0
14251,Suwon,,South Korea,AS,SPLASH,15,3219.5209
14252,Newton Highlands,MA,USA,NA,PLDI,18,236.374
14253,Seoul,,South Korea,AS,PLDI,16,2782.9672
14254,Stockholm,,Sweden,EU,ICFP,12,291.7906
14254,Stockholm,,Sweden,EU,ICFP,14,222.1401
14255,Berkeley,CA,USA,NA,PLDI,9,2402.0786
14256,San Francisco,CA,USA,NA,SPLASH,13,1035.6708
14257,Suwon,,South Korea,AS,POPL,17,2646.3725
14258,Pohang,,South Korea,AS,PLDI,17,2904.8906
14259,Seoul,,South Korea,AS,PLDI,18,3266.6176
14260,Daejeon,,South Korea,AS,SPLASH,13,3201.5944
14261,Daejeon,,South Korea,AS,SPLASH,12,3021.9972
14262,Stanford,CA,USA,NA,PLDI,13,373.2701
14263,Seoul,,South Korea,AS,PLDI,16,2782.9672
14263,Seoul,,South Korea,AS,PLDI,17,2825.2052
14264,Suwon,,South Korea,AS,PLDI,13,2455.2076
14265,Bellevue,WA,USA,NA,PLDI,15,130.8678
14266,Seoul,,South Korea,AS,PLDI,9,2634.5641
14266,Seoul,,South Korea,AS,PLDI,16,2782.9672
14267,Pohang,,South Korea,AS,POPL,13,2719.2835
14268,Suwon,,South Korea,AS,PLDI,13,2455.2076
14269,Seoul,,South Korea,AS,PLDI,17,2825.2052
14270,Seoul,,South Korea,AS,SPLASH,17,2401.6748
14271,Seoul,,South Korea,AS,POPL,14,2871.2191
14272,Cambridge,MA,USA,NA,POPL,13,1939.1168
14272,Cambridge,MA,USA,NA,POPL,14,1219.6174
14272,Cambridge,MA,USA,NA,POPL,15,3600.6829
14272,Cambridge,MA,USA,NA,POPL,16,636.9363
14272,Cambridge,MA,USA,NA,POPL,18,1225.3989
14273,Seattle,WA,USA,NA,SPLASH,14,129.8582
14274,Sunnyvale,CA,USA,NA,PLDI,13,375.4665
14275,Seoul,,South Korea,AS,PLDI,16,2782.9672
14275,Seoul,,South Korea,AS,SPLASH,16,2518.0045
14275,Menlo Park,CA,USA,NA,SPLASH,17,433.3087
14276,Redmond,WA,USA,NA,POPL,15,3657.9522
14277,New York,NY,USA,NA,ICFP,13,170.651
14278,"CheonAn, ChungNam",,South Korea,AS,SPLASH,9,2681.5662
14279,Atlanta,GA,USA,NA,PLDI,14,1893.5232
14280,Kirkland,WA,USA,NA,POPL,11,939.5775
14281,Seoul,,South Korea,AS,PLDI,9,2634.5641
14282,Seoul,,South Korea,AS,POPL,12,3266.6176
14283,Seoul,,South Korea,AS,PLDI,16,2782.9672
14284,Madison,WI,USA,NA,POPL,16,595.0287
14285,Gyeonggi-do,,South Korea,AS,SPLASH,15,3219.5209
14286,Daejeon,,South Korea,AS,PLDI,16,2800.4973
14287,West Lafayette,IN,USA,NA,SPLASH,15,326.767
14288,Seoul,,South Korea,AS,ICFP,10,3275.71
14288,Seoul,,South Korea,AS,POPL,12,3266.6176
14289,Stanford,CA,USA,NA,PLDI,16,223.6172
14289,Gyeongbuk,,South Korea,AS,POPL,14,2861.8489
14289,Stanford,CA,USA,NA,POPL,18,287.5652
14290,Tongyeong,,South Korea,AS,POPL,17,2732.4337
14290,Tongyeong,,South Korea,AS,POPL,18,2848.6754
14291,Seoul,,South Korea,AS,PLDI,14,2531.4391
14291,Philadelphia,PA,USA,NA,PLDI,18,0.0
14291,Seoul,,South Korea,AS,POPL,11,3280.6756
14291,Seoul,,South Korea,AS,POPL,12,3266.6176
14292,Seoul,,South Korea,AS,POPL,12,3266.6176
14293,San mateo,CA,USA,NA,PLDI,18,1191.6993
14294,Ottawa,ON,Canada,NA,PLDI,16,1144.8118
14295,Champaign-Urbana,IL,USA,NA,SPLASH,13,101.6259
14296,Marietta,PA,USA,NA,SPLASH,15,164.9878
14297,Darmstadt,,Germany,EU,PLDI,18,1866.2518
14297,Darmstadt,,Germany,EU,SPLASH,17,2376.7578
14298,Santiago,,Chile,SA,POPL,17,3412.7548
14299,Santiago,,Chile,SA,ICFP,16,5162.4272
14299,Santiago,,Chile,SA,POPL,16,2023.7142
14300,Darmstadt,,Germany,EU,SPLASH,17,2376.7578
14301,Cambridge,,United Kingdom,EU,POPL,11,2321.6811
